"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"ADPGK",133,133,1.9205508742192e-09,0.0791393358578967,0
"ADPRHL2",127,127,1.9205508742192e-09,0.0758502339767502,0
"ADPRM",119,119,1.9205508742192e-09,0.0734416485965647,0
"ADRA1B",50,50,1.9205508742192e-09,0.0333507152886126,0
"ADRA1D",61,61,1.9205508742192e-09,0.040927522526255,0
"ADRA2B",79,79,1.9205508742192e-09,0.0514254988152899,0
"ADRBK1",101,101,1.9205508742192e-09,0.0634651599487074,0
"ADRM1",137,137,1.9205508742192e-09,0.0788031368915701,0
"ADSL",121,121,1.9205508742192e-09,0.0731756177291829,0
"ADSS",132,132,1.9205508742192e-09,0.078707463268303,0
"ADTRP",56,56,1.9205508742192e-09,0.0375814663894777,0
"AEBP2",114,114,1.9205508742192e-09,0.0712362254649168,0
"AEN",123,123,1.9205508742192e-09,0.0737860382208855,0
"AES",86,86,1.9205508742192e-09,0.05628673959313,0
"AFF1",136,136,1.9205508742192e-09,0.0793476957027771,0
"AFF4",127,127,1.9205508742192e-09,0.0765017972409991,0
"AFG3L2",126,126,1.9205508742192e-09,0.0761850121772175,0
"AFM",18,18,1.9205508742192e-09,0.0115999481177063,0
"AFMID",134,134,1.9205508742192e-09,0.0787976640338617,0
"AFP",36,36,1.9205508742192e-09,0.0247526463461191,0
"AFTPH",137,137,1.9205508742192e-09,0.0797111012430522,0
"AGA",123,123,1.9205508742192e-09,0.0754069109967044,0
"AGAP3",121,121,1.9205508742192e-09,0.0730301753298795,0
"AGBL3",116,116,1.9205508742192e-09,0.0710077392750784,0
"AGBL5",143,143,1.9205508742192e-09,0.0788911233335519,0
"AGER",55,55,1.9205508742192e-09,0.0354486032672357,0
"AGFG1",101,101,1.9205508742192e-09,0.0648327234235391,0
"AGFG2",125,125,1.9205508742192e-09,0.0755546988265172,0
"AGK",122,122,1.9205508742192e-09,0.0730246088093862,0
"AGL",115,115,1.9205508742192e-09,0.0716548580944792,0
"AGMAT",81,81,1.9205508742192e-09,0.0514166226344114,0
"AGMO",24,24,1.9205508742192e-09,0.0155965336431132,0
"AGO1",119,119,1.9205508742192e-09,0.0721511440930497,0
"AGO2",120,120,1.9205508742192e-09,0.0728603448368146,0
"AGO3",129,129,1.9205508742192e-09,0.0763391789883571,0
"AGO4",82,82,1.9205508742192e-09,0.0531022240255258,0
"AGPAT1",117,117,1.9205508742192e-09,0.0712454278687465,0
"AGPAT3",110,110,1.9205508742192e-09,0.0678048807520158,0
"AGPAT4",97,97,1.9205508742192e-09,0.0617628171826043,0
"AGPAT5",123,123,1.9205508742192e-09,0.074577877855686,0
"AGPAT6",118,118,1.9205508742192e-09,0.0715852146817797,0
"AGPAT9",97,97,1.9205508742192e-09,0.0597438042813064,0
"AGPS",127,127,1.9205508742192e-09,0.0745851344099119,0
"AGR2",39,39,1.9205508742192e-09,0.0234990684097658,0
"AGRP",20,20,1.9205508742192e-09,0.0135204466566972,0
"AGT",62,62,1.9205508742192e-09,0.0395507743948213,0
"AGTPBP1",116,116,1.9205508742192e-09,0.0687976189275419,0
"AGTR1",37,37,1.9205508742192e-09,0.0263870090150214,0
"AGTRAP",107,107,1.9205508742192e-09,0.0654160685086087,0
"AHCTF1",132,132,1.9205508742192e-09,0.0784465224984809,0
"AHCY",112,112,1.9205508742192e-09,0.0685264835999966,0
"AHCYL1",121,121,1.9205508742192e-09,0.0743820851829175,0
"AHCYL2",121,121,1.9205508742192e-09,0.0742015387497864,0
"AHDC1",97,97,1.9205508742192e-09,0.0590690372611056,0
"AHI1",128,128,1.9205508742192e-09,0.0757073451990509,0
"AHNAK",120,120,1.9205508742192e-09,0.0709854549649426,0
"AHNAK2",84,84,1.9205508742192e-09,0.0525330448469864,0
"AHR",96,96,1.9205508742192e-09,0.0611500961304024,0
"AHSA1",123,123,1.9205508742192e-09,0.0741486931472795,0
"AHSA2",124,124,1.9205508742192e-09,0.0743445291863964,0
"AHSG",68,68,1.9205508742192e-09,0.0444575572188772,0
"AHSP",39,39,1.9205508742192e-09,0.0274900785001061,0
"AIDA",129,129,1.9205508742192e-09,0.077160473330524,0
"AIF1L",86,86,1.9205508742192e-09,0.0535856295860892,0
"AIFM1",116,116,1.9205508742192e-09,0.0724405081157642,0
"AIFM2",113,113,1.9205508742192e-09,0.0678857995987238,0
"AIFM3",61,61,1.9205508742192e-09,0.0369135737172675,0
"AIG1",118,118,1.9205508742192e-09,0.0727474903040894,0
"AIM2",96,96,1.9205508742192e-09,0.0570614168812392,0
"AIMP1",123,123,1.9205508742192e-09,0.0748713542238801,0
"AIMP2",135,135,1.9205508742192e-09,0.0782408507400102,0
"AIP",127,127,1.9205508742192e-09,0.0757767655641823,0
"AJUBA",113,113,1.9205508742192e-09,0.0690381743321293,0
"AK1",66,66,1.9205508742192e-09,0.0457551531425019,0
"AK2",122,122,1.9205508742192e-09,0.073300402121707,0
"AK3",111,111,1.9205508742192e-09,0.0687284549077664,0
"AK4",97,97,1.9205508742192e-09,0.061891192807626,0
"AK8",107,107,1.9205508742192e-09,0.0674348614224909,0
"AK9",102,102,1.9205508742192e-09,0.0636698529911869,0
"AKAP1",135,135,1.9205508742192e-09,0.0778835863097783,0
"AKAP10",121,121,1.9205508742192e-09,0.0743006253368608,0
"AKAP13",104,104,1.9205508742192e-09,0.063945472647861,0
"AKAP17A",103,103,1.9205508742192e-09,0.0648963108665545,0
"AKAP7",86,86,1.9205508742192e-09,0.0553126146274157,0
"AKAP8",126,126,1.9205508742192e-09,0.0758863092335144,0
"AKAP8L",126,126,1.9205508742192e-09,0.0751604768714074,0
"AKAP9",108,108,1.9205508742192e-09,0.0688640261053273,0
"AKIP1",93,93,1.9205508742192e-09,0.0593963029359245,0
"AKIRIN1",131,131,1.9205508742192e-09,0.0764260526236434,0
"AKIRIN2",134,134,1.9205508742192e-09,0.0786559696701893,0
"AKR1A1",120,120,1.9205508742192e-09,0.0732718271451669,0
"AKR1B1",111,111,1.9205508742192e-09,0.0678150919900007,0
"AKR1B10",65,65,1.9205508742192e-09,0.0423952368286125,0
"AKR1B15",98,98,1.9205508742192e-09,0.0596627510825947,0
"AKR1C1",62,62,1.9205508742192e-09,0.039183121149793,0
"AKR1C2",25,25,1.9205508742192e-09,0.0172258938174009,0
"AKR1C3",23,23,1.9205508742192e-09,0.0145221186622673,0
"AKR1C4",35,35,1.9205508742192e-09,0.0226642896449791,0
"AKR1E2",80,80,1.9205508742192e-09,0.0525848246962274,0
"AKR7A2",111,111,1.9205508742192e-09,0.0680640126495627,0
"AKT1S1",131,131,1.9205508742192e-09,0.0767775933058846,0
"AKT2",120,120,1.9205508742192e-09,0.072892497848385,0
"AKTIP",115,115,1.9205508742192e-09,0.0706303168419511,0
"ALAD",123,123,1.9205508742192e-09,0.0735408281039827,0
"ALAS1",106,106,1.9205508742192e-09,0.067660436530968,0
"ALB",34,34,1.9205508742192e-09,0.0232998066360946,0
"ALCAM",127,127,1.9205508742192e-09,0.0725630058159617,0
"ALDH16A1",127,127,1.9205508742192e-09,0.075826293446929,0
"ALDH18A1",101,101,1.9205508742192e-09,0.06414944992538,0
"ALDH1A1",47,47,1.9205508742192e-09,0.0307513088890372,0
"ALDH1A2",81,81,1.9205508742192e-09,0.0523981247631833,0
"ALDH1B1",100,100,1.9205508742192e-09,0.0639809891755582,0
"ALDH1L1",61,61,1.9205508742192e-09,0.0405012767550473,0
"ALDH2",94,94,1.9205508742192e-09,0.0597214033235475,0
"ALDH3A2",125,125,1.9205508742192e-09,0.0722984395416535,0
"ALDH3B1",96,96,1.9205508742192e-09,0.0580217967962832,0
"ALDH4A1",126,126,1.9205508742192e-09,0.0747178888304699,0
"ALDH5A1",103,103,1.9205508742192e-09,0.0657641428450973,0
"ALDH6A1",124,124,1.9205508742192e-09,0.0737567219751213,0
"ALDH7A1",101,101,1.9205508742192e-09,0.0612231662176739,0
"ALDH9A1",111,111,1.9205508742192e-09,0.0698619217368799,0
"ALDOA",130,130,1.9205508742192e-09,0.0763227741332599,0
"ALDOC",100,100,1.9205508742192e-09,0.0639219445579403,0
"ALG1",108,108,1.9205508742192e-09,0.0685672350792733,0
"ALG10",121,121,1.9205508742192e-09,0.0715341500697849,0
"ALG10B",113,113,1.9205508742192e-09,0.0681658721812213,0
"ALG11",113,113,1.9205508742192e-09,0.0689041240203188,0
"ALG12",101,101,1.9205508742192e-09,0.0633811334305886,0
"ALG13",109,109,1.9205508742192e-09,0.0694739498028407,0
"ALG14",109,109,1.9205508742192e-09,0.0683779171534037,0
"ALG1L",39,39,1.9205508742192e-09,0.0263271933108418,0
"ALG2",122,122,1.9205508742192e-09,0.0748844666580666,0
"ALG3",132,132,1.9205508742192e-09,0.0784352158482307,0
"ALG5",136,136,1.9205508742192e-09,0.0792785277842837,0
"ALG6",104,104,1.9205508742192e-09,0.0667218545213177,0
"ALG8",122,122,1.9205508742192e-09,0.0746332532071187,0
"ALG9",99,99,1.9205508742192e-09,0.0643907342512929,0
"ALKBH1",110,110,1.9205508742192e-09,0.0682317270160951,0
"ALKBH2",129,129,1.9205508742192e-09,0.0777880541688286,0
"ALKBH3",119,119,1.9205508742192e-09,0.0723197968805483,0
"ALKBH4",119,119,1.9205508742192e-09,0.0730391680446691,0
"ALKBH5",133,133,1.9205508742192e-09,0.0789021292836095,0
"ALKBH6",111,111,1.9205508742192e-09,0.0686386564097308,0
"ALKBH7",119,119,1.9205508742192e-09,0.0715843705078804,0
"ALKBH8",111,111,1.9205508742192e-09,0.0690276404598765,0
"ALLC",51,51,1.9205508742192e-09,0.032598539534015,0
"ALMS1",117,117,1.9205508742192e-09,0.0716760827053392,0
"ALOX12",53,53,1.9205508742192e-09,0.0364178777562255,0
"ALOX12P2",48,48,1.9205508742192e-09,0.033018399223966,0
"ALOXE3",133,133,1.9205508742192e-09,0.0738156270582377,0
"ALPK1",60,60,1.9205508742192e-09,0.0404634856499143,0
"ALS2",118,118,1.9205508742192e-09,0.0721922029001257,0
"ALS2CR12",41,41,1.9205508742192e-09,0.0258502341353942,0
"ALYREF",120,120,1.9205508742192e-09,0.0718912653373409,0
"AMACR",123,123,1.9205508742192e-09,0.0734219254772792,0
"AMBP",55,55,1.9205508742192e-09,0.0361853908898764,0
"AMD1",131,131,1.9205508742192e-09,0.0769073149303741,0
"AMDHD1",99,99,1.9205508742192e-09,0.0624064581284333,0
"AMDHD2",122,122,1.9205508742192e-09,0.0738044929577079,0
"AMFR",102,102,1.9205508742192e-09,0.0630524423475473,0
"AMIGO2",98,98,1.9205508742192e-09,0.06190696925213,0
"AMMECR1L",97,97,1.9205508742192e-09,0.0607695103786825,0
"AMN",52,52,1.9205508742192e-09,0.0353552774022017,0
"AMN1",134,134,1.9205508742192e-09,0.0788305249936067,0
"AMOT",55,55,1.9205508742192e-09,0.0369368584009749,0
"AMOTL1",98,98,1.9205508742192e-09,0.0613722824342402,0
"AMOTL2",102,102,1.9205508742192e-09,0.0596948829235501,0
"AMPD2",119,119,1.9205508742192e-09,0.0721083902331948,0
"AMT",77,77,1.9205508742192e-09,0.0487355821530398,0
"AMZ1",50,50,1.9205508742192e-09,0.03359527077838,0
"AMZ2",130,130,1.9205508742192e-09,0.077566375463731,0
"AMZ2P1",135,135,1.9205508742192e-09,0.0785419940125759,0
"ANAPC1",114,114,1.9205508742192e-09,0.0705742200379981,0
"ANAPC10",121,121,1.9205508742192e-09,0.0747755771552761,0
"ANAPC11",120,120,1.9205508742192e-09,0.0718912653373409,0
"ANAPC13",140,140,1.9205508742192e-09,0.0796188587277482,0
"ANAPC15",123,123,1.9205508742192e-09,0.0739561977088194,0
"ANAPC16",121,121,1.9205508742192e-09,0.0745537487459458,0
"ANAPC2",135,135,1.9205508742192e-09,0.0780042190137063,0
"ANAPC4",108,108,1.9205508742192e-09,0.0678027552719042,0
"ANAPC5",136,136,1.9205508742192e-09,0.0792492981348558,0
"ANAPC7",107,107,1.9205508742192e-09,0.0684715832416724,0
"ANG",136,136,1.9205508742192e-09,0.0773834803560692,0
"ANGEL1",119,119,1.9205508742192e-09,0.0735000169281028,0
"ANGEL2",119,119,1.9205508742192e-09,0.0736608385071271,0
"ANGPT1",58,58,1.9205508742192e-09,0.0374029127325448,0
"ANGPT2",39,39,1.9205508742192e-09,0.0258582853637168,0
"ANGPTL1",38,38,1.9205508742192e-09,0.0241373317927611,0
"ANGPTL5",80,80,1.9205508742192e-09,0.0529159042711125,0
"ANKAR",96,96,1.9205508742192e-09,0.0601311732523882,0
"ANKEF1",76,76,1.9205508742192e-09,0.0514612499897776,0
"ANKH",83,83,1.9205508742192e-09,0.0527044361921891,0
"ANKHD1",150,150,1.9205508742192e-09,0.0828015083406684,0
"ANKHD1-EIF4EBP3",144,144,1.9205508742192e-09,0.0804840949910397,0
"ANKIB1",122,122,1.9205508742192e-09,0.0741309384033044,0
"ANKLE1",100,100,1.9205508742192e-09,0.0648606470239926,0
"ANKMY2",139,139,1.9205508742192e-09,0.0799399576373796,0
"ANKRA2",119,119,1.9205508742192e-09,0.073757873418044,0
"ANKRD1",82,82,1.9205508742192e-09,0.048117372995307,0
"ANKRD10",122,122,1.9205508742192e-09,0.074010349360644,0
"ANKRD11",134,134,1.9205508742192e-09,0.0772931822377852,0
"ANKRD12",133,133,1.9205508742192e-09,0.0780047225500985,0
"ANKRD13A",129,129,1.9205508742192e-09,0.0767943856072269,0
"ANKRD13B",113,113,1.9205508742192e-09,0.0699859592489405,0
"ANKRD13C",129,129,1.9205508742192e-09,0.0766486143047521,0
"ANKRD13D",122,122,1.9205508742192e-09,0.0740845486348622,0
"ANKRD16",118,118,1.9205508742192e-09,0.0721187658054146,0
"ANKRD17",129,129,1.9205508742192e-09,0.0773530252265754,0
"ANKRD18A",88,88,1.9205508742192e-09,0.0563559605502823,0
"ANKRD18DP",95,95,1.9205508742192e-09,0.0595945459298996,0
"ANKRD20A5P",46,46,1.9205508742192e-09,0.0305482288769156,0
"ANKRD24",125,125,1.9205508742192e-09,0.0745682564035177,0
"ANKRD26",105,105,1.9205508742192e-09,0.0663573597528513,0
"ANKRD27",111,111,1.9205508742192e-09,0.0687605704371227,0
"ANKRD28",114,114,1.9205508742192e-09,0.0702556670066035,0
"ANKRD30BL",128,128,1.9205508742192e-09,0.0706024027079415,0
"ANKRD31",102,102,1.9205508742192e-09,0.0655280602203383,0
"ANKRD32",125,125,1.9205508742192e-09,0.0750025216043025,0
"ANKRD34A",105,105,1.9205508742192e-09,0.0665129546186542,0
"ANKRD35",52,52,1.9205508742192e-09,0.0368020930575216,0
"ANKRD36",109,109,1.9205508742192e-09,0.0664452846200699,0
"ANKRD36B",91,91,1.9205508742192e-09,0.057260896045829,0
"ANKRD37",128,128,1.9205508742192e-09,0.0774091227199312,0
"ANKRD39",120,120,1.9205508742192e-09,0.0730390234737505,0
"ANKRD40",132,132,1.9205508742192e-09,0.077489923003318,0
"ANKRD42",118,118,1.9205508742192e-09,0.0726055210980584,0
"ANKRD45",73,73,1.9205508742192e-09,0.0465079593692585,0
"ANKRD46",122,122,1.9205508742192e-09,0.073491559384248,0
"ANKRD49",118,118,1.9205508742192e-09,0.0715908889650414,0
"ANKRD50",112,112,1.9205508742192e-09,0.0689495656030603,0
"ANKRD52",100,100,1.9205508742192e-09,0.0641842864411226,0
"ANKRD54",112,112,1.9205508742192e-09,0.0698782753963695,0
"ANKRD6",76,76,1.9205508742192e-09,0.049836909678031,0
"ANKRD65",58,58,1.9205508742192e-09,0.039303831886437,0
"ANKRD9",86,86,1.9205508742192e-09,0.0554539328809099,0
"ANKS1A",131,131,1.9205508742192e-09,0.0780414257917981,0
"ANKS4B",45,45,1.9205508742192e-09,0.0285917565521171,0
"ANKS6",79,79,1.9205508742192e-09,0.051874507902175,0
"ANKUB1",20,20,1.9205508742192e-09,0.0118025590279208,0
"ANKZF1",121,121,1.9205508742192e-09,0.0743293132912714,0
"ANLN",135,135,1.9205508742192e-09,0.0783498587810336,0
"ANO10",93,93,1.9205508742192e-09,0.059190469046606,0
"ANO3",48,48,1.9205508742192e-09,0.0342660971214668,0
"ANO6",134,134,1.9205508742192e-09,0.0779064071720344,0
"ANO8",128,128,1.9205508742192e-09,0.0745050126578874,0
"ANP32A",122,122,1.9205508742192e-09,0.0735981685391953,0
"ANP32B",135,135,1.9205508742192e-09,0.0776394326407822,0
"ANP32E",136,136,1.9205508742192e-09,0.0791967469529765,0
"ANTXR2",121,121,1.9205508742192e-09,0.0727646357955737,0
"ANXA1",64,64,1.9205508742192e-09,0.0394584592839551,0
"ANXA11",123,123,1.9205508742192e-09,0.0735589031075279,0
"ANXA13",12,12,1.9205508742192e-09,0.00769804224695335,0
"ANXA2",126,126,1.9205508742192e-09,0.0736577036352184,0
"ANXA2P2",43,43,1.9205508742192e-09,0.0299571227196232,0
"ANXA2R",120,120,1.9205508742192e-09,0.0719144138544796,0
"ANXA3",90,90,1.9205508742192e-09,0.0553652711888488,0
"ANXA4",125,125,1.9205508742192e-09,0.0750501643477529,0
"ANXA5",111,111,1.9205508742192e-09,0.0686879962593818,0
"ANXA6",115,115,1.9205508742192e-09,0.0675868540205251,0
"ANXA7",120,120,1.9205508742192e-09,0.0736236883405262,0
"ANXA9",73,73,1.9205508742192e-09,0.0463755468477403,0
"AOC2",34,34,1.9205508742192e-09,0.0235420527177432,0
"AOC4P",39,39,1.9205508742192e-09,0.0251525328347256,0
"AP1AR",129,129,1.9205508742192e-09,0.0765715764980704,0
"AP1B1",101,101,1.9205508742192e-09,0.0640138500388412,0
"AP1G1",128,128,1.9205508742192e-09,0.0772956043282818,0
"AP1G2",108,108,1.9205508742192e-09,0.0687052644933713,0
"AP1M1",119,119,1.9205508742192e-09,0.0735084472096413,0
"AP1S2",117,117,1.9205508742192e-09,0.0712842133915841,0
"AP1S3",106,106,1.9205508742192e-09,0.0661372610192235,0
"AP2A1",130,130,1.9205508742192e-09,0.0762304719385521,0
"AP2A2",109,109,1.9205508742192e-09,0.0685535516744495,0
"AP2B1",129,129,1.9205508742192e-09,0.0767023209311467,0
"AP2M1",123,123,1.9205508742192e-09,0.0742684240129073,0
"AP2S1",128,128,1.9205508742192e-09,0.0757737551905028,0
"AP3B1",125,125,1.9205508742192e-09,0.0755907847120084,0
"AP3D1",113,113,1.9205508742192e-09,0.0697573315803121,0
"AP3M1",134,134,1.9205508742192e-09,0.0788543978238708,0
"AP3M2",122,122,1.9205508742192e-09,0.0740885951068058,0
"AP3S1",132,132,1.9205508742192e-09,0.0781547948282126,0
"AP3S2",138,138,1.9205508742192e-09,0.0791916578441627,0
"AP4B1",143,143,1.9205508742192e-09,0.0812026081987671,0
"AP4E1",138,138,1.9205508742192e-09,0.0799302429680503,0
"AP4M1",133,133,1.9205508742192e-09,0.0775964530926039,0
"AP4S1",122,122,1.9205508742192e-09,0.0738322410844063,0
"AP5M1",127,127,1.9205508742192e-09,0.0748253428254443,0
"AP5S1",137,137,1.9205508742192e-09,0.0793618275725542,0
"AP5Z1",135,135,1.9205508742192e-09,0.0783014032830083,0
"APAF1",122,122,1.9205508742192e-09,0.0744982282217645,0
"APBA1",84,84,1.9205508742192e-09,0.054097207114731,0
"APBA3",121,121,1.9205508742192e-09,0.0740608167816219,0
"APBB2",116,116,1.9205508742192e-09,0.0708509311785717,0
"APC",106,106,1.9205508742192e-09,0.0675631026746187,0
"APEH",116,116,1.9205508742192e-09,0.0715696758087345,0
"APEX1",130,130,1.9205508742192e-09,0.07648862042464,0
"APEX2",98,98,1.9205508742192e-09,0.0627262819524443,0
"APH1A",113,113,1.9205508742192e-09,0.0704831835200763,0
"APH1B",86,86,1.9205508742192e-09,0.0574466234069773,0
"API5",125,125,1.9205508742192e-09,0.0748914362862019,0
"APIP",112,112,1.9205508742192e-09,0.0705102715249453,0
"APITD1",136,136,1.9205508742192e-09,0.0785556368724795,0
"APITD1-CORT",132,132,1.9205508742192e-09,0.0771735404268714,0
"APLF",119,119,1.9205508742192e-09,0.0732645172837518,0
"APLNR",46,46,1.9205508742192e-09,0.0312862501193283,0
"APLP1",75,75,1.9205508742192e-09,0.0496994046432823,0
"APLP2",113,113,1.9205508742192e-09,0.0705249296498358,0
"APMAP",121,121,1.9205508742192e-09,0.0746722893422857,0
"APOA1",103,103,1.9205508742192e-09,0.064872240048173,0
"APOA1BP",111,111,1.9205508742192e-09,0.0699953447205419,0
"APOA2",56,56,1.9205508742192e-09,0.0362853186657948,0
"APOA5",83,83,1.9205508742192e-09,0.0538952815401245,0
"APOB",72,72,1.9205508742192e-09,0.0461823872224958,0
"APOBEC1",30,30,1.9205508742192e-09,0.0195676734812483,0
"APOBEC3C",94,94,1.9205508742192e-09,0.0603096729518608,0
"APOC1",93,93,1.9205508742192e-09,0.0589991007328621,0
"APOC1P1",72,72,1.9205508742192e-09,0.0467543248602911,0
"APOC2",63,63,1.9205508742192e-09,0.0399342288503453,0
"APOC3",49,49,1.9205508742192e-09,0.0324813969829679,0
"APOC4",74,74,1.9205508742192e-09,0.048359635413522,0
"APOC4-APOC2",73,73,1.9205508742192e-09,0.047869743679064,0
"APOD",40,40,1.9205508742192e-09,0.0270873111812631,0
"APOE",99,99,1.9205508742192e-09,0.0614388007059647,0
"APOF",34,34,1.9205508742192e-09,0.0222108694922352,0
"APOH",38,38,1.9205508742192e-09,0.0240543248997186,0
"APOL1",69,69,1.9205508742192e-09,0.0438965655934418,0
"APOL2",100,100,1.9205508742192e-09,0.0636634283883002,0
"APOL6",83,83,1.9205508742192e-09,0.0524822791896027,0
"APOLD1",131,131,1.9205508742192e-09,0.0763754454917412,0
"APOM",135,135,1.9205508742192e-09,0.0775201432474245,0
"APOO",122,122,1.9205508742192e-09,0.0746018050078868,0
"APOOL",88,88,1.9205508742192e-09,0.0577565034465636,0
"APOPT1",112,112,1.9205508742192e-09,0.069775299955515,0
"APP",99,99,1.9205508742192e-09,0.0639876044240306,0
"APPBP2",116,116,1.9205508742192e-09,0.0720454908232066,0
"APPL1",131,131,1.9205508742192e-09,0.0763825320211393,0
"APPL2",115,115,1.9205508742192e-09,0.071805965577962,0
"APRT",126,126,1.9205508742192e-09,0.0754339698620113,0
"APTX",119,119,1.9205508742192e-09,0.0723859728552954,0
"AQP11",96,96,1.9205508742192e-09,0.0615202336763644,0
"AQP3",107,107,1.9205508742192e-09,0.0647948773684702,0
"AQP6",48,48,1.9205508742192e-09,0.0314727786427669,0
"AQP8",56,56,1.9205508742192e-09,0.0371616600508042,0
"AQR",128,128,1.9205508742192e-09,0.0767253684166518,0
"ARAF",109,109,1.9205508742192e-09,0.0676152678521952,0
"ARAP1",97,97,1.9205508742192e-09,0.0613543132974181,0
"ARAP3",89,89,1.9205508742192e-09,0.0564210481868489,0
"ARCN1",105,105,1.9205508742192e-09,0.066447358822196,0
"ARF1",116,116,1.9205508742192e-09,0.0714090086268477,0
"ARF4",135,135,1.9205508742192e-09,0.0789989564490941,0
"ARF5",105,105,1.9205508742192e-09,0.0665339237658532,0
"ARF6",131,131,1.9205508742192e-09,0.0782078731911789,0
"ARFGAP1",99,99,1.9205508742192e-09,0.0626759522372985,0
"ARFGAP2",131,131,1.9205508742192e-09,0.077024107545439,0
"ARFGAP3",107,107,1.9205508742192e-09,0.0680963265104263,0
"ARFGEF1",102,102,1.9205508742192e-09,0.0638128207387422,0
"ARFGEF2",132,132,1.9205508742192e-09,0.0770946925447624,0
"ARFIP1",124,124,1.9205508742192e-09,0.0742903996085718,0
"ARFIP2",120,120,1.9205508742192e-09,0.0732126832464791,0
"ARFRP1",128,128,1.9205508742192e-09,0.0737296112523066,0
